0013C9,Beyond Achieve Enterprises Ltd.
0013CA,Pico Digital
0013CB,Zenitel Norway AS
0013CC,Tall Maple Systems
0013CD,MTI co. LTD
0013CE,Intel Corporate
0013CF,4Access Communications
0013D0,t+ Medical Ltd
0013D1,KIRK telecom A/S
0013D2,PAGE IBERICA
0013D3,MICRO-STAR INTERNATIONAL CO.
0013D4,ASUSTek COMPUTER INC.
0013D5,RuggedCom
0013D6,TII NETWORK TECHNOLOGIES
0013D7,SPIDCOM Technologies SA
0013D8,Princeton Instruments
0013D9,Matrix Product Development
0013DA,Diskware Co.
0013DB,SHOEI Electric Co.
0013DC,IBTEK INC.
0013DD,Abbott Diagnostics
0013DE,Adapt4
0013DF,Ryvor Corp.
0013E0,Murata Manufacturing Co.
0013E1,Iprobe AB
0013E2,GeoVision Inc.
0013E3,CoVi Technologies
0013E4,YANGJAE SYSTEMS CORP.
0013E5,TENOSYS
0013E6,Technolution
0013E7,Halcro
0013E8,Intel Corporate
0013E9,VeriWave
0013EA,Kamstrup A/S
0013EB,Sysmaster Corporation
0013EC,Netsnapper Technologies SARL
0013ED,Psia
0013EE,JBX Designs Inc.
0013EF,Kingjon Digital Technology Co.
0013F0,Wavefront Semiconductor
0013F1,AMOD Technology Co.
0013F2,Klas Ltd
0013F3,Giga-byte Communications Inc.
0013F4,Psitek (Pty) Ltd
0013F5,Akimbi Systems
0013F6,Cintech
0013F7,SMC Networks
0013F8,Dex Security Solutions
0013F9,Cavera Systems
0013FA,LifeSize Communications
0013FB,RKC INSTRUMENT INC.
0013FC,SiCortex
0013FD,Nokia Danmark A/S
0013FE,GRANDTEC ELECTRONIC CORP.
0013FF,Dage-MTI of MC
001400,MINERVA KOREA CO.
001401,Rivertree Networks Corp.
001402,kk-electronic a/s
001403,Renasis
001404,ARRIS Group
001405,OpenIB
001406,Go Networks
001407,Sperian Protection Instrumentation
001408,Eka Systems Inc.
001409,MAGNETI MARELLI   S.E. S.p.A.
00140A,WEPIO Co.
00140B,FIRST INTERNATIONAL COMPUTER
00140C,GKB CCTV CO.
00140D,Nortel Networks
00140E,Nortel Networks
00140F,Federal State Unitary Enterprise Leningrad R&D Institute of
001410,Suzhou Keda Technology CO.
001411,Deutschmann Automation GmbH & Co. KG
001412,S-TEC electronics AG
001413,Trebing & Himstedt Prozeßautomation GmbH & Co. KG
001414,Jumpnode Systems LLC.
001415,Intec Automation inc.
001416,Scosche Industries
001417,RSE Informations Technologie GmbH
001418,C4line
001419,Sidsa
00141A,DEICY CORPORATION
00141B,Cisco Systems
00141C,Cisco Systems
00141D,LTi DRIVES GmbH
00141E,P.A. Semi
00141F,SunKwang Electronics Co.
001420,G-Links networking company
001421,Total Wireless Technologies Pte. Ltd.
001422,Dell Inc.
001423,J-S Co. NEUROCOM
001424,Merry Electrics CO.
001425,Galactic Computing Corp.
001426,NL Technology
001427,JazzMutant
001428,Vocollect Inc
001429,V Center Technologies Co.
00142A,Elitegroup Computer Systems Co.
00142B,Edata Communication Inc.
00142C,Koncept International
00142D,Toradex AG
00142E,77 Elektronika Kft.
00142F,Savvius
001430,ViPowER
001431,PDL Electronics Ltd
001432,Tarallax Wireless
001433,Empower Technologies(Canada) Inc.
001434,Keri Systems
001435,CityCom Corp.
001436,Qwerty Elektronik AB
001437,GSTeletech Co.
001438,Hewlett Packard Enterprise
001439,Blonder Tongue Laboratories
00143A,RAYTALK INTERNATIONAL SRL
00143B,Sensovation AG
00143C,Rheinmetall Canada Inc.
00143D,Aevoe Inc.
00143E,AirLink Communications
00143F,Hotway Technology Corporation
001440,ATOMIC Corporation
001441,Innovation Sound Technology Co.
001442,ATTO CORPORATION
001443,Consultronics Europe Ltd
001444,Grundfos Holding
001445,Telefon-               # Telefon-Gradnja d.o.o.
001446,SuperVision Solutions LLC
001447,BOAZ Inc.
001448,Inventec Multimedia & Telecom Corporation
001449,Sichuan Changhong Electric Ltd.
00144A,Taiwan Thick-Film Ind. Corp.
00144B,Hifn
00144C,General Meters Corp.
00144D,Intelligent Systems
00144E,Srisa
00144F,Oracle Corporation
001450,Heim Systems GmbH
001451,Apple
001452,CALCULEX
001453,ADVANTECH TECHNOLOGIES CO.
001454,Symwave
001455,Coder Electronics Corporation
001456,Edge Products
001457,T-VIPS AS
001458,HS Automatic ApS
001459,Moram Co.
00145A,Neratec Solutions AG
00145B,SeekerNet Inc.
00145C,Intronics B.V.
00145D,WJ Communications
00145E,IBM Corp
00145F,ADITEC CO. LTD
001460,Kyocera Wireless Corp.
001461,CORONA CORPORATION
001462,Digiwell Technology
001463,IDCS N.V.
001464,Cryptosoft
001465,Novo Nordisk A/S
001466,Kleinhenz Elektronik GmbH
001467,ArrowSpan Inc.
001468,CelPlan International
001469,Cisco Systems
00146A,Cisco Systems
00146B,Anagran
00146C,Netgear
00146D,RF Technologies
00146E,H. Stoll GmbH & Co. KG
00146F,Kohler Co
001470,Prokom Software SA
001471,Eastern Asia Technology Limited
001472,China Broadband Wireless IP Standard Group
001473,Bookham Inc
001474,K40 Electronics
001475,Wiline Networks
001476,MultiCom Industries Limited
001477,Nertec  Inc.
001478,TP-LINK TECHNOLOGIES CO.
001479,NEC Magnus Communications
00147A,Eubus GmbH
00147B,Iteris
00147C,3Com Ltd
00147D,Aeon Digital International
00147E,InnerWireless
00147F,Thomson Telecom Belgium
001480,Hitachi-               # Hitachi-LG Data Storage Korea
001481,Multilink Inc
001482,Aurora Networks
001483,eXS Inc.
001484,Cermate Technologies Inc.
001485,Giga-Byte
001486,Echo Digital Audio Corporation
001487,American Technology Integrators
001488,Akorri
001489,B15402100 - JANDEI
00148A,Elin Ebg Traction Gmbh
00148B,Globo Electronic GmbH & Co. KG
00148C,General Dynamics Mission Systems
00148D,Cubic Defense Simulation Systems
00148E,Tele Power Inc.
00148F,Protronic (Far East) Ltd.
001490,ASP Corporation
001491,Daniels Electronics Ltd. dbo Codan Rado Communications
001492,Liteon
001493,Systimax Solutions
001494,ESU AG
001495,2Wire Inc
001496,Phonic Corp.
001497,ZHIYUAN Eletronics co.
001498,Viking Design Technology
001499,Helicomm Inc
00149A,ARRIS Group
00149B,Nokota Communications
00149C,HF Company
00149D,Sound ID Inc.
00149E,UbONE Co.
00149F,System and Chips
0014A0,Accsense
0014A1,Synchronous Communication Corp
0014A2,Core Micro Systems Inc.
0014A3,Vitelec BV
0014A4,Hon Hai Precision Ind. Co.
0014A5,Gemtek Technology Co.
0014A6,Teranetics
0014A7,Nokia Danmark A/S
0014A8,Cisco Systems
0014A9,Cisco Systems
0014AA,Ashly Audio
0014AB,Senhai Electronic Technology Co.
0014AC,Bountiful WiFi
0014AD,Gassner Wiege- und Meßtechnik GmbH
0014AE,Wizlogics Co.
0014AF,Datasym POS Inc.
0014B0,Naeil Community
0014B1,Axell Wireless Limited
0014B2,mCubelogics Corporation
0014B3,CoreStar International Corp
0014B4,General Dynamics United Kingdom Ltd
0014B5,PHYSIOMETRIX
0014B6,Enswer Technology Inc.
0014B7,AR Infotek Inc.
0014B8,Hill-Rom
0014B9,MSTAR SEMICONDUCTOR
0014BA,Carvers SA de CV
0014BB,Open Interface North America
0014BC,SYNECTIC TELECOM EXPORTS PVT. LTD.
0014BD,incNETWORKS
0014BE,Wink communication technology CO.LTD
0014BF,Cisco-Linksys
0014C0,Symstream Technology Group Ltd
0014C1,U.S. Robotics Corporation
0014C2,Hewlett Packard
0014C3,Seagate Technology
0014C4,Vitelcom Mobile Technology
0014C5,Alive Technologies Pty Ltd
0014C6,Quixant Ltd
0014C7,Nortel Networks
0014C8,Contemporary Research Corp
0014C9,Brocade Communications Systems
0014CA,Key Radio Systems Limited
0014CB,LifeSync Corporation
0014CC,Zetec
0014CD,DigitalZone Co.
0014CE,NF CORPORATION
0014CF,INVISIO Communications
0014D0,BTI Systems Inc.
0014D1,TRENDnet
0014D2,Kyuden Technosystems Corporation
0014D3,Sepsa
0014D4,K Technology Corporation
0014D5,Datang Telecom Technology CO.
0014D6,Jeongmin Electronics Co.
0014D7,Datastore Technology Corp
0014D8,bio-logic SA
0014D9,IP Fabrics
0014DA,Huntleigh Healthcare
0014DB,Elma Trenew Electronic GmbH
0014DC,Communication System Design & Manufacturing (CSDM)
0014DD,Covergence Inc.
0014DE,Sage Instruments Inc.
0014DF,HI-P Tech Corporation
0014E0,LET'S Corporation
0014E1,Data Display AG
0014E2,datacom systems inc.
0014E3,mm-lab GmbH
0014E4,infinias
0014E5,Alticast
0014E6,AIM Infrarotmodule GmbH
0014E7,Stolinx
0014E8,ARRIS Group
0014E9,Nortech International
0014EA,S Digm Inc. (Safe Paradigm Inc.)
0014EB,AwarePoint Corporation
0014EC,Acro Telecom
0014ED,Airak
0014EE,Western Digital Technologies
0014EF,TZero Technologies
0014F0,Business Security OL AB
0014F1,Cisco Systems
0014F2,Cisco Systems
0014F3,ViXS Systems Inc
0014F4,DekTec Digital Video B.V.
0014F5,OSI Security Devices
0014F6,Juniper Networks
0014F7,CREVIS Co.
0014F8,Scientific Atlanta
0014F9,Vantage Controls
0014FA,AsGa S.A.
0014FB,Technical Solutions Inc.
0014FC,Extandon
0014FD,Thecus Technology Corp.
0014FE,Artech Electronics
0014FF,Precise Automation
001500,Intel Corporate
001501,Lexbox
001502,BETA tech
001503,PROFIcomms s.r.o.
001504,GAME PLUS CO.
001505,Actiontec Electronics
001506,Neo Photonics
001507,Renaissance Learning Inc
001508,Global Target Enterprise Inc
001509,Plus Technology Co.
00150A,Sonoa Systems
00150B,SAGE INFOTECH LTD.
00150C,AVM GmbH
00150D,Hoana Medical
00150E,OPENBRAIN TECHNOLOGIES CO.
00150F,Mingjong
001510,Techsphere Co.
001511,Data Center Systems
001512,Zurich University of Applied Sciences
001513,EFS sas
001514,Hu Zhou NAVA Networks&Electronics Ltd.
001515,Leipold+               # Leipold+Co.GmbH
001516,URIEL SYSTEMS INC.
001517,Intel Corporate
001518,Shenzhen 10MOONS Technology Development CO.
001519,StoreAge Networking Technologies
00151A,Hunter Engineering Company
00151B,Isilon Systems Inc.
00151C,Leneco
00151D,M2I CORPORATION
00151E,Ethernet Powerlink Standardization Group (EPSG)
00151F,Multivision Intelligent Surveillance (Hong Kong) Ltd
001520,Radiocrafts AS
001521,Horoquartz
001522,Dea Security
001523,Meteor Communications Corporation
001524,Numatics
001525,Chamberlain Access Solutions
001526,Remote Technologies Inc
001527,Balboa Instruments
001528,Beacon Medical Products LLC d.b.a. BeaconMedaes
001529,N3 Corporation
00152A,Nokia GmbH
00152B,Cisco Systems
00152C,Cisco Systems
00152D,TenX Networks
00152E,PacketHop
00152F,ARRIS Group
001530,EMC Corporation
001531,Kocom
001532,Consumer Technologies Group
001533,NADAM.CO.
001534,A Beltrónica-Companhia de Comunicações
001535,OTE Spa
001536,Powertech co.
001537,Ventus Networks
001538,RFID
001539,Technodrive srl
00153A,Shenzhen Syscan Technology Co.
00153B,EMH metering GmbH & Co. KG
00153C,Kprotech Co.
00153D,ELIM PRODUCT CO.
00153E,Q-Matic Sweden AB
00153F,Alcatel Alenia Space Italia
001540,Nortel Networks
001541,StrataLight Communications
001542,MICROHARD S.R.L.
001543,Aberdeen Test Center
001544,coM.s.a.t. AG
001545,SEECODE Co.
001546,ITG Worldwide Sdn Bhd
001547,AiZen Solutions Inc.
001548,CUBE TECHNOLOGIES
001549,Dixtal Biomedica Ind. Com. Ltda
00154A,WANSHIH ELECTRONIC CO.
00154B,Wonde Proud Technology Co.
00154C,Saunders Electronics
00154D,Netronome Systems
00154E,Iec
00154F,one RF Technology
001550,Nits Technology Inc
001551,RadioPulse Inc.
001552,Wi-Gear Inc.
001553,Cytyc Corporation
001554,Atalum Wireless S.A.
001555,DFM GmbH
001556,Sagemcom Broadband SAS
001557,Olivetti
001558,Foxconn
001559,Securaplane Technologies
00155A,DAINIPPON PHARMACEUTICAL CO.
00155B,Sampo Corporation
00155C,Dresser Wayne
00155D,Microsoft Corporation
00155E,Morgan Stanley
00155F,GreenPeak Technologies
001560,Hewlett Packard
001561,JJPlus Corporation
001562,Cisco Systems
001563,Cisco Systems
001564,BEHRINGER Spezielle Studiotechnik GmbH
001565,XIAMEN YEALINK NETWORK TECHNOLOGY CO.
001566,A-First Technology Co.
001567,RADWIN Inc.
001568,Dilithium Networks
001569,PECO II
00156A,DG2L Technologies Pvt. Ltd.
00156B,Perfisans Networks Corp.
00156C,SANE SYSTEM CO.
00156D,Ubiquiti Networks Inc.
00156E,A. W. Communication Systems Ltd
00156F,Xiranet Communications GmbH
001570,Zebra Technologies Inc
001571,Nolan Systems
001572,Red-Lemon
001573,NewSoft  Technology Corporation
001574,Horizon Semiconductors Ltd.
001575,Nevis Networks Inc.
001576,Labitec-               # LABiTec - Labor Biomedical Technologies GmbH
001577,Allied Telesis
001578,Audio / Video Innovations
001579,Lunatone Industrielle Elektronik GmbH
00157A,Telefin S.p.A.
00157B,Leuze electronic GmbH + Co. KG
00157C,Dave Networks
00157D,Posdata
00157E,Weidmüller Interface GmbH & Co. KG
00157F,ChuanG International Holding CO.
001580,U-WAY CORPORATION
001581,MAKUS Inc.
001582,Pulse Eight Limited
001583,IVT corporation
001584,Schenck Process GmbH
001585,Aonvision Technolopy Corp.
001586,Xiamen Overseas Chinese Electronic Co.
001587,Takenaka Seisakusho Co.
001588,Salutica Allied Solutions Sdn Bhd
001589,D-MAX Technology Co.
00158A,SURECOM Technology Corp.
00158B,Park Air Systems Ltd
00158C,Liab ApS
00158D,Jennic Ltd
00158E,Plustek.INC
00158F,NTT Advanced Technology Corporation
001590,Hectronic GmbH
001591,RLW Inc.
001592,Facom UK Ltd (Melksham)
001593,U4EA Technologies Inc.
001594,BIXOLON CO.
001595,Quester Tangent Corporation
001596,ARRIS Group
001597,AETA AUDIO SYSTEMS
001598,Kolektor group
001599,Samsung Electronics Co.
00159A,ARRIS Group
00159B,Nortel Networks
00159C,B-KYUNG SYSTEM Co.
00159D,Tripp Lite
00159E,Mad Catz Interactive Inc
00159F,Terascala
0015A0,Nokia Danmark A/S
0015A1,ECA-SINTERS
0015A2,ARRIS Group
0015A3,ARRIS Group
0015A4,ARRIS Group
0015A5,DCI Co.
0015A6,Digital Electronics Products Ltd.
0015A7,Robatech AG
0015A8,ARRIS Group
0015A9,KWANG WOO I&C CO.
0015AA,Rextechnik International Co.
0015AB,PRO CO SOUND INC
0015AC,Capelon AB
0015AD,Accedian Networks
0015AE,kyung il
0015AF,AzureWave Technology Inc.
0015B0,AUTOTELENET CO.
0015B1,Ambient Corporation
0015B2,Advanced Industrial Computer
0015B3,Caretech AB
0015B4,Polymap  Wireless LLC
0015B5,CI Network Corp.
0015B6,ShinMaywa Industries
0015B7,Toshiba
0015B8,Tahoe
0015B9,Samsung Electronics Co.
0015BA,iba AG
0015BB,SMA Solar Technology AG
0015BC,Develco
0015BD,Group 4 Technology Ltd
0015BE,Iqua Ltd.
0015BF,technicob
0015C0,DIGITAL TELEMEDIA CO.
0015C1,Sony Interactive Entertainment Inc.
0015C2,3M Germany
0015C3,Ruf Telematik AG
0015C4,FLOVEL CO.
0015C5,Dell Inc.
0015C6,Cisco Systems
0015C7,Cisco Systems
0015C8,FlexiPanel Ltd
0015C9,Gumstix
0015CA,TeraRecon
0015CB,Surf Communication Solutions Ltd.
0015CC,UQUEST
0015CD,Exartech International Corp.
0015CE,ARRIS Group
0015CF,ARRIS Group
0015D0,ARRIS Group
0015D1,ARRIS Group
0015D2,Xantech Corporation
0015D3,Pantech&               # Pantech&Curitel Communications
0015D4,Emitor AB
0015D5,Nicevt
0015D6,OSLiNK Sp. z o.o.
0015D7,Reti Corporation
0015D8,Interlink Electronics
0015D9,PKC Electronics Oy
0015DA,IRITEL A.D.
0015DB,Canesta Inc.
0015DC,KT&C Co.
0015DD,IP Control Systems Ltd.
0015DE,Nokia Danmark A/S
0015DF,Clivet S.p.A.
0015E0,Ericsson
0015E1,Picochip Ltd
0015E2,Dr.Ing. Herbert Knauer GmbH
0015E3,Dream Technologies Corporation
0015E4,Zimmer Elektromedizin
0015E5,Cheertek Inc.
0015E6,MOBILE TECHNIKA Inc.
0015E7,Quantec Tontechnik
0015E8,Nortel Networks
0015E9,D-Link Corporation
0015EA,Tellumat (Pty) Ltd
0015EB,zte corporation
0015EC,Boca Devices LLC
0015ED,Fulcrum Microsystems
0015EE,Omnex Control Systems
0015EF,NEC TOKIN Corporation
0015F0,EGO BV
0015F1,KYLINK Communications Corp.
0015F2,ASUSTek COMPUTER INC.
0015F3,PELTOR AB
0015F4,Eventide
0015F5,Sustainable Energy Systems
0015F6,SCIENCE AND ENGINEERING SERVICES
0015F7,Wintecronics Ltd.
0015F8,Kingtronics Industrial Co. Ltd.
0015F9,Cisco Systems
0015FA,Cisco Systems
0015FB,setex schermuly textile computer gmbh
0015FC,Littelfuse Startco
0015FD,Complete Media Systems
0015FE,SCHILLING ROBOTICS LLC
0015FF,Novatel Wireless Solutions
001600,CelleBrite Mobile Synchronization
001601,BUFFALO.INC
001602,CEYON TECHNOLOGY CO.
001603,COOLKSKY Co.
001604,Sigpro
001605,YORKVILLE SOUND INC.
001606,Ideal Industries
001607,Curves International Inc.
001608,Sequans Communications
001609,Unitech electronics co.
00160A,SWEEX Europe BV
00160B,TVWorks LLC
00160C,LPL  DEVELOPMENT S.A. DE C.V
00160D,Be Here Corporation
00160E,Optica Technologies Inc.
00160F,BADGER METER INC
001610,Carina Technology
001611,Altecon Srl
001612,Otsuka Electronics Co.
001613,LibreStream Technologies Inc.
001614,Picosecond Pulse Labs
001615,Nittan Company
001616,BROWAN COMMUNICATION INC.
001617,Msi
001618,HIVION Co.
001619,Lancelan Technologies S.L.
00161A,Dametric AB
00161B,Micronet Corporation
00161C,ECue
00161D,Innovative Wireless Technologies
00161E,Woojinnet
00161F,SUNWAVETEC Co.
001620,Sony Mobile Communications AB
001621,Colorado Vnet
001622,BBH SYSTEMS GMBH
001623,Interval Media
001624,Teneros
001625,Impinj
001626,ARRIS Group
001627,embedded-logic DESIGN AND MORE GmbH
001628,Magicard Ltd
001629,Nivus GmbH
00162A,Antik computers & communications s.r.o.
00162B,Togami Electric Mfg.co.
00162C,Xanboo
00162D,STNet Co.
00162E,Space Shuttle Hi-Tech Co.
00162F,Geutebrück GmbH
001630,Vativ Technologies
001631,Xteam
001632,Samsung Electronics Co.
001633,Oxford Diagnostics Ltd.
001634,Mathtech
001635,Hewlett Packard
001636,QUANTA COMPUTER INC.
001637,CITEL SpA
001638,TECOM Co.
001639,Ubiquam Co.
00163A,YVES TECHNOLOGY CO.
00163B,VertexRSI/General Dynamics
00163C,Rebox B.V.
00163D,Tsinghua Tongfang Legend Silicon Tech. Co.
00163E,Xensource
00163F,CReTE SYSTEMS Inc.
001640,Asmobile Communication Inc.
001641,Universal Global Scientific Industrial Co.
001642,Pangolin
001643,Sunhillo Corporation
001644,LITE-ON Technology Corp.
001645,Power Distribution
001646,Cisco Systems
001647,Cisco Systems
001648,SSD Company Limited
001649,SetOne GmbH
00164A,Vibration Technology Limited
00164B,Quorion Data Systems GmbH
00164C,PLANET INT Co.
00164D,Alcatel-               # Alcatel-Lucent IPD
00164E,Nokia Danmark A/S
00164F,World Ethnic Broadcastin Inc.
001650,Kratos EPD
001651,Exeo Systems
001652,Hoatech Technologies
001653,LEGO System A/S IE Electronics Division
001654,Flex-P Industries Sdn. Bhd.
001655,FUHO TECHNOLOGY Co.
001656,Nintendo Co.
001657,Aegate Ltd
001658,Fusiontech Technologies Inc.
001659,Z.M.P. RADWAG
00165A,Harman Specialty Group
00165B,Grip Audio
00165C,Trackflow Ltd
00165D,AirDefense
00165E,Precision I/O
00165F,Fairmount Automation
001660,Nortel Networks
001661,Novatium Solutions (P) Ltd
001662,Liyuh Technology Ltd.
001663,KBT Mobile
001664,Prod-El SpA
001665,Cellon France
001666,Quantier Communication Inc.
001667,A-TEC Subsystem INC.
001668,Eishin Electronics
001669,MRV Communication (Networks) LTD
00166A,Tps
00166B,Samsung Electronics Co.
00166C,Samsung Electronics Co.
00166D,Yulong Computer Telecommunication Scientific (Shenzhen) Co.
00166E,Arbitron Inc.
00166F,Intel Corporate
001670,SKNET Corporation
001671,Symphox Information Co.
001672,Zenway enterprise ltd
001673,Bury GmbH & Co. KG
001674,EuroCB (Phils.)
001675,ARRIS Group
001676,Intel Corporate
001677,Bihl + Wiedemann GmbH
001678,SHENZHEN BAOAN GAOKE ELECTRONICS CO.
001679,eOn Communications
00167A,Skyworth Overseas Development Ltd.
00167B,Haver&Boecker
00167C,iRex Technologies BV
00167D,Sky-Line Information Co.
00167E,DIBOSS.CO.
00167F,Bluebird Soft Inc.
001680,Bally Gaming + Systems
001681,Vector Informatik GmbH
001682,Pro Dex
001683,WEBIO International Co.
001684,Donjin Co.
001685,Elisa Oyj
001686,Karl Storz Imaging
001687,Chubb CSC-Vendor AP
001688,ServerEngines LLC
001689,Pilkor Electronics Co.
00168A,id-Confirm Inc
00168B,Paralan Corporation
00168C,DSL Partner AS
00168D,KORWIN CO.
00168E,Vimicro corporation
00168F,GN Netcom A/S
001690,J-TEK INCORPORATION
001691,Moser-Baer AG
001692,Scientific-Atlanta
001693,PowerLink Technology Inc.
001694,Sennheiser Communications A/S
001695,AVC Technology (International) Limited
001696,QDI Technology (H.K.) Limited
001697,NEC Corporation
001698,T&A Mobile Phones
001699,Tonic DVB Marketing Ltd
00169A,Quadrics Ltd
00169B,Alstom Transport
00169C,Cisco Systems
00169D,Cisco Systems
00169E,TV One Ltd
00169F,Vimtron Electronics Co.
0016A0,Auto-Maskin
0016A1,3Leaf Networks
0016A2,CentraLite Systems
0016A3,Ingeteam Transmission&Distribution
0016A4,Ezurio Ltd
0016A5,Tandberg Storage ASA
0016A6,Dovado FZ-LLC
0016A7,AWETA G&P
0016A8,CWT CO.
0016A9,2ei
0016AA,Kei Communication Technology Inc.
0016AB,Dansensor A/S
0016AC,Toho Technology Corp.
0016AD,BT-Links Company Limited
0016AE,Inventel
0016AF,Shenzhen Union Networks Equipment Co.
0016B0,VK Corporation
0016B1,Kbs
0016B2,DriveCam Inc
0016B3,Photonicbridges (China) Co.
0016B4,Private
0016B5,ARRIS Group
0016B6,Cisco-Linksys
0016B7,Seoul Commtech
0016B8,Sony Mobile Communications AB
0016B9,ProCurve Networking by HP
0016BA,WEATHERNEWS INC.
0016BB,Law-Chain Computer Technology Co Ltd
0016BC,Nokia Danmark A/S
0016BD,ATI Industrial Automation
0016BE,INFRANET
0016BF,PaloDEx Group Oy
0016C0,Semtech Corporation
0016C1,Eleksen Ltd
0016C2,Avtec Systems Inc
0016C3,BA Systems Inc
0016C4,SiRF Technology
0016C5,Shenzhen Xing Feng Industry Co.
0016C6,North Atlantic Industries
0016C7,Cisco Systems
0016C8,Cisco Systems
0016C9,NAT Seattle
0016CA,Nortel Networks
0016CB,Apple
0016CC,Xcute Mobile Corp.
0016CD,HIJI HIGH-TECH CO.
0016CE,Hon Hai Precision Ind. Co.
0016CF,Hon Hai Precision Ind. Co.
0016D0,ATech elektronika d.o.o.
0016D1,ZAT a.s.
0016D2,Caspian
0016D3,Wistron Corporation
0016D4,Compal Communications
0016D5,Synccom Co.
0016D6,TDA Tech Pty Ltd
0016D7,Sunways AG
0016D8,Senea AB
0016D9,NINGBO BIRD CO.
0016DA,Futronic Technology Co. Ltd.
0016DB,Samsung Electronics Co.
0016DC,Archos
0016DD,Gigabeam Corporation
0016DE,FAST Inc
0016DF,Lundinova AB
0016E0,3Com Ltd
0016E1,SiliconStor
0016E2,American Fibertek
0016E3,ASKEY COMPUTER CORP
0016E4,VANGUARD SECURITY ENGINEERING CORP.
0016E5,FORDLEY DEVELOPMENT LIMITED
0016E6,GIGA-BYTE TECHNOLOGY CO.
0016E7,Dynamix Promotions Limited
0016E8,Sigma Designs
0016E9,Tiba Medical Inc
0016EA,Intel Corporate
0016EB,Intel Corporate
0016EC,Elitegroup Computer Systems Co.
0016ED,Digital Safety Technologies
0016EE,Royaldigital Inc.
0016EF,Koko Fitness
0016F0,Dell
0016F1,OmniSense
0016F2,Dmobile System Co.
0016F3,CAST Information Co.
0016F4,Eidicom Co.
0016F5,Dalian Golden Hualu Digital Technology Co.
0016F6,Video Products Group
0016F7,L-3 Communications
0016F8,AVIQTECH TECHNOLOGY CO.
0016F9,CETRTA POT
0016FA,ECI Telecom Ltd.
0016FB,SHENZHEN MTC CO LTD
0016FC,TOHKEN CO.
0016FD,Jaty Electronics
0016FE,ALPS ELECTRIC CO.
0016FF,Wamin Optocomm Mfg Corp
001700,Kabel
001701,KDE
001702,Osung Midicom Co.
001703,MOSDAN Internation Co.
001704,Shinco Electronics Group Co.
001705,Methode Electronics
001706,Techfaithwireless Communication Technology Limited.
001707,InGrid
001708,Hewlett Packard
001709,Exalt Communications
00170A,INEW DIGITAL COMPANY
00170B,Contela
00170C,Twig Com Ltd.
00170D,Dust Networks Inc.
00170E,Cisco Systems
00170F,Cisco Systems
001710,Casa Systems Inc.
001711,GE Healthcare Bio-Sciences AB
001712,ISCO International
001713,Tiger NetCom
001714,BR Controls Nederland bv
001715,Qstik
001716,Qno Technology Inc.
001717,Leica Geosystems AG
001718,Vansco Electronics Oy
001719,Audiocodes USA
00171A,Winegard Company
00171B,Innovation Lab Corp.
00171C,NT MicroSystems
00171D,Digit
00171E,Theo Benning GmbH & Co. KG
00171F,IMV Corporation
001720,Image Sensing Systems
001721,FITRE S.p.A.
001722,Hanazeder Electronic GmbH
001723,Summit Data Communications
001724,Studer Professional Audio GmbH
001725,Liquid Computing
001726,m2c Electronic Technology Ltd.
001727,Thermo Ramsey Italia s.r.l.
001728,Selex Communications
001729,Ubicod Co.LTD
00172A,Proware Technology Corp.(By Unifosa)
00172B,Global Technologies Inc.
00172C,TAEJIN INFOTECH
00172D,Axcen Photonics Corporation
00172E,FXC Inc.
00172F,NeuLion Incorporated
001730,Automation Electronics
001731,ASUSTek COMPUTER INC.
001732,Science-               # Science-Technical Center RISSA
001733,Sfr
001734,ADC Telecommunications
001735,Intel Wireless Network Group
001736,iiTron Inc.
001737,Industrie Dial Face S.p.A.
001738,International Business Machines
001739,Bright Headphone Electronics Company
00173A,Reach Systems Inc.
00173B,Cisco Systems
00173C,Extreme Engineering Solutions
00173D,Neology
00173E,LeucotronEquipamentos Ltda.
00173F,Belkin International Inc.
001740,Bluberi Gaming Technologies Inc
001741,Defidev
001742,FUJITSU LIMITED
001743,Deck Srl
001744,Araneo Ltd.
001745,INNOTZ CO.
001746,Freedom9 Inc.
001747,Trimble
001748,Neokoros Brasil Ltda
001749,HYUNDAE YONG-O-SA CO.
00174A,Socomec
00174B,Nokia Danmark A/S
00174C,Millipore
00174D,DYNAMIC NETWORK FACTORY
00174E,Parama-tech Co.
00174F,iCatch Inc.
001750,GSI Group
001751,Online Corporation
001752,DAGS
001753,nFore Technology Inc.
001754,Arkino HiTOP Corporation Limited
001755,GE Security
001756,Vinci Labs Oy
001757,RIX TECHNOLOGY LIMITED
001758,ThruVision Ltd
001759,Cisco Systems
00175A,Cisco Systems
00175B,ACS Solutions Switzerland Ltd.
00175C,SHARP CORPORATION
00175D,Dongseo system.
00175E,Zed-3
00175F,XENOLINK Communications Co.
001760,Naito Densei Machida MFG.CO.
001761,Private
001762,Solar Technology
001763,Essentia S.p.A.
001764,ATMedia GmbH
001765,Nortel Networks
001766,Accense Technology
001767,Earforce AS
001768,Zinwave Ltd
001769,Cymphonix Corp
00176A,Avago Technologies
00176B,Kiyon
00176C,Pivot3
00176D,CORE CORPORATION
00176E,DUCATI SISTEMI
00176F,PAX Computer Technology(Shenzhen) Ltd.
001770,Arti Industrial Electronics Ltd.
001771,APD Communications Ltd
001772,ASTRO Strobel Kommunikationssysteme GmbH
001773,Laketune Technologies Co. Ltd
001774,Elesta GmbH
